trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,wheelchair_accessible,bikes_allowed,shape_id
576427,1,WEEKDAY,Rossmoor via Walnut Creek BART,,0,11011,1,1,shp-1-52
576428,1,WEEKDAY,Rossmoor via Walnut Creek BART,,0,11021,1,1,shp-1-52
576429,1,WEEKDAY,Rossmoor via Walnut Creek BART,,0,11011,1,1,shp-1-52
576430,1,WEEKDAY,Rossmoor via Walnut Creek BART,,0,11021,1,1,shp-1-52
576431,1,WEEKDAY,Rossmoor via Walnut Creek BART,,0,11011,1,1,shp-1-52
576432,1,WEEKDAY,Rossmoor via Walnut Creek BART,,0,11022,1,1,shp-1-52
576433,1,WEEKDAY,Rossmoor via Walnut Creek BART,,0,11011,1,1,shp-1-52
576434,1,WEEKDAY,Rossmoor via Walnut Creek BART,,0,11023,1,1,shp-1-52
576435,1,WEEKDAY,Rossmoor via Walnut Creek BART,,0,11015,1,1,shp-1-52
576436,1,WEEKDAY,Rossmoor via Walnut Creek BART,,0,11023,1,1,shp-1-52
576437,1,WEEKDAY,Rossmoor via Walnut Creek BART,,0,11015,1,1,shp-1-52
576438,1,WEEKDAY,Rossmoor via Walnut Creek BART,,0,11023,1,1,shp-1-52
576439,1,WEEKDAY,Rossmoor via Walnut Creek BART,,0,11015,1,1,shp-1-52
576440,1,WEEKDAY,Rossmoor via Walnut Creek BART,,0,11023,1,1,shp-1-52
576441,1,WEEKDAY,Shadelands via Walnut Creek BART,,1,11011,1,1,shp-1-01
576442,1,WEEKDAY,Shadelands via Walnut Creek BART,,1,11021,1,1,shp-1-01
576443,1,WEEKDAY,Shadelands via Walnut Creek BART,,1,11021,1,1,shp-1-01
576444,1,WEEKDAY,Shadelands via Walnut Creek BART,,1,11011,1,1,shp-1-01
576445,1,WEEKDAY,Shadelands via Walnut Creek BART,,1,11022,1,1,shp-1-01
576446,1,WEEKDAY,Shadelands via Walnut Creek BART,,1,11011,1,1,shp-1-01
576447,1,WEEKDAY,Shadelands via Walnut Creek BART,,1,11023,1,1,shp-1-01
576448,1,WEEKDAY,Shadelands via Walnut Creek BART,,1,11015,1,1,shp-1-01
576449,1,WEEKDAY,Shadelands via Walnut Creek BART,,1,11023,1,1,shp-1-01
576450,1,WEEKDAY,Shadelands via Walnut Creek BART,,1,11015,1,1,shp-1-01
576451,1,WEEKDAY,Shadelands via Walnut Creek BART,,1,11023,1,1,shp-1-01
576452,1,WEEKDAY,Shadelands via Walnut Creek BART,,1,11015,1,1,shp-1-01
576453,1,WEEKDAY,Shadelands via Walnut Creek BART,,1,11023,1,1,shp-1-01
576454,1,WEEKDAY,Shadelands via Walnut Creek BART,,1,11015,1,1,shp-1-01
576455,10,WEEKDAY,Clayton,,0,101021,1,1,shp-10-01
576456,10,WEEKDAY,Clayton,,0,101041,1,1,shp-10-01
576457,10,WEEKDAY,Clayton,,0,101021,1,1,shp-10-01
576458,10,WEEKDAY,Clayton,,0,101041,1,1,shp-10-01
576459,10,WEEKDAY,Clayton,,0,101021,1,1,shp-10-01
576460,10,WEEKDAY,Clayton,,0,101041,1,1,shp-10-01
576461,10,WEEKDAY,Clayton,,0,101021,1,1,shp-10-01
576462,10,WEEKDAY,Clayton,,0,101041,1,1,shp-10-01
576463,10,WEEKDAY,Clayton,,0,101021,1,1,shp-10-01
576464,10,WEEKDAY,Clayton,,0,101085,1,1,shp-10-01
576465,10,WEEKDAY,Clayton,,0,101075,1,1,shp-10-01
576466,10,WEEKDAY,Clayton,,0,101101,1,1,shp-10-01
576467,10,WEEKDAY,Clayton,,0,101125,1,1,shp-10-01
576468,10,WEEKDAY,Clayton,,0,101095,1,1,shp-10-01
576469,10,WEEKDAY,Clayton,,0,101115,1,1,shp-10-01
576470,10,WEEKDAY,Clayton,,0,101135,1,1,shp-10-01
576471,10,WEEKDAY,Clayton,,0,101125,1,1,shp-10-01
576472,10,WEEKDAY,Clayton,,0,101095,1,1,shp-10-01
576473,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101011,1,1,shp-10-03
576474,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101011,1,1,shp-10-03
576475,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101031,1,1,shp-10-03
576476,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101011,1,1,shp-10-03
576477,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101031,1,1,shp-10-03
576478,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101101,1,1,shp-10-03
576479,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101031,1,1,shp-10-03
576480,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101101,1,1,shp-10-03
576481,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101031,1,1,shp-10-03
576482,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101095,1,1,shp-10-03
576483,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101115,1,1,shp-10-03
576484,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101031,1,1,shp-10-03
576485,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101145,1,1,shp-10-03
576486,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101085,1,1,shp-10-03
576487,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101075,1,1,shp-10-03
576488,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101101,1,1,shp-10-03
576489,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101145,1,1,shp-10-03
576490,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101085,1,1,shp-10-03
576491,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101115,1,1,shp-10-03
576492,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101135,1,1,shp-10-03
576493,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101125,1,1,shp-10-03
576494,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101095,1,1,shp-10-03
576495,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101115,1,1,shp-10-03
576496,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101135,1,1,shp-10-03
576497,10,WEEKDAY,Washington/Clayton via Clayton Rd,,0,101125,1,1,shp-10-03
576498,10,WEEKDAY,Concord BART,,1,101021,1,1,shp-10-51
576499,10,WEEKDAY,Concord BART,,1,101041,1,1,shp-10-51
576500,10,WEEKDAY,Concord BART,,1,101021,1,1,shp-10-51
576501,10,WEEKDAY,Concord BART,,1,101041,1,1,shp-10-51
576502,10,WEEKDAY,Concord BART,,1,101021,1,1,shp-10-51
576503,10,WEEKDAY,Concord BART,,1,101041,1,1,shp-10-51
576504,10,WEEKDAY,Concord BART,,1,101021,1,1,shp-10-51
576505,10,WEEKDAY,Concord BART,,1,101041,1,1,shp-10-51
576506,10,WEEKDAY,Concord BART,,1,101021,1,1,shp-10-51
576507,10,WEEKDAY,Concord BART,,1,101085,1,1,shp-10-51
576508,10,WEEKDAY,Concord BART,,1,101075,1,1,shp-10-51
576509,10,WEEKDAY,Concord BART,,1,101101,1,1,shp-10-51
576510,10,WEEKDAY,Concord BART,,1,101125,1,1,shp-10-51
576511,10,WEEKDAY,Concord BART,,1,101095,1,1,shp-10-51
576512,10,WEEKDAY,Concord BART,,1,101115,1,1,shp-10-51
576513,10,WEEKDAY,Concord BART,,1,101135,1,1,shp-10-51
576514,10,WEEKDAY,Concord BART,,1,101125,1,1,shp-10-51
576515,10,WEEKDAY,Concord BART,,1,101095,1,1,shp-10-51
576516,10,WEEKDAY,Concord BART,,1,101011,1,1,shp-10-53
576517,10,WEEKDAY,Concord BART,,1,101031,1,1,shp-10-53
576518,10,WEEKDAY,Concord BART,,1,101011,1,1,shp-10-53
576519,10,WEEKDAY,Concord BART,,1,101031,1,1,shp-10-53
576520,10,WEEKDAY,Concord BART,,1,101101,1,1,shp-10-53
576521,10,WEEKDAY,Concord BART,,1,101031,1,1,shp-10-53
576522,10,WEEKDAY,Concord BART,,1,101101,1,1,shp-10-53
576523,10,WEEKDAY,Concord BART,,1,101031,1,1,shp-10-53
576524,10,WEEKDAY,Concord BART,,1,101095,1,1,shp-10-53
576525,10,WEEKDAY,Concord BART,,1,101115,1,1,shp-10-53
576526,10,WEEKDAY,Concord BART,,1,101031,1,1,shp-10-53
576527,10,WEEKDAY,Concord BART,,1,101145,1,1,shp-10-53
576528,10,WEEKDAY,Concord BART,,1,101085,1,1,shp-10-53
576529,10,WEEKDAY,Concord BART,,1,101075,1,1,shp-10-53
576530,10,WEEKDAY,Concord BART,,1,101101,1,1,shp-10-53
576531,10,WEEKDAY,Concord BART,,1,101145,1,1,shp-10-53
576532,10,WEEKDAY,Concord BART,,1,101085,1,1,shp-10-53
576533,10,WEEKDAY,Concord BART,,1,101115,1,1,shp-10-53
576534,10,WEEKDAY,Concord BART,,1,101135,1,1,shp-10-53
576535,10,WEEKDAY,Concord BART,,1,101125,1,1,shp-10-53
576536,10,WEEKDAY,Concord BART,,1,101095,1,1,shp-10-53
576537,10,WEEKDAY,Concord BART,,1,101115,1,1,shp-10-53
576538,10,WEEKDAY,Concord BART,,1,101135,1,1,shp-10-53
576539,10,WEEKDAY,Concord BART,,1,101125,1,1,shp-10-53
576540,10,WEEKDAY,Concord BART,,1,101011,1,1,shp-10-53
576541,11,WEEKDAY,Concord BART,,0,111011,1,1,shp-11-01
576542,11,WEEKDAY,Concord BART,,0,111021,1,1,shp-11-01
576543,11,WEEKDAY,Concord BART,,0,111011,1,1,shp-11-01
576544,11,WEEKDAY,Concord BART,,0,111021,1,1,shp-11-01
576545,11,WEEKDAY,Concord BART,,0,111011,1,1,shp-11-01
576546,11,WEEKDAY,Concord BART,,0,111011,1,1,shp-11-01
576547,11,WEEKDAY,Concord BART,,0,111031,1,1,shp-11-01
576548,11,WEEKDAY,Concord BART,,0,111031,1,1,shp-11-01
576549,11,WEEKDAY,Concord BART,,0,111031,1,1,shp-11-01
576550,11,WEEKDAY,Concord BART,,0,111031,1,1,shp-11-01
576551,11,WEEKDAY,Concord BART,,0,111045,1,1,shp-11-01
576552,11,WEEKDAY,Concord BART,,0,111045,1,1,shp-11-01
576553,11,WEEKDAY,Concord BART,,0,111031,1,1,shp-11-01
576554,11,WEEKDAY,Pleasant Hill BART,,1,211031,1,1,shp-11-51
576555,11,WEEKDAY,Pleasant Hill BART,,1,111011,1,1,shp-11-51
576556,11,WEEKDAY,Pleasant Hill BART,,1,111021,1,1,shp-11-51
576557,11,WEEKDAY,Pleasant Hill BART,,1,111011,1,1,shp-11-51
576558,11,WEEKDAY,Pleasant Hill BART,,1,111011,1,1,shp-11-51
576559,11,WEEKDAY,Pleasant Hill BART,,1,111011,1,1,shp-11-51
576560,11,WEEKDAY,Pleasant Hill BART,,1,111031,1,1,shp-11-51
576561,11,WEEKDAY,Pleasant Hill BART,,1,111031,1,1,shp-11-51
576562,11,WEEKDAY,Pleasant Hill BART,,1,111031,1,1,shp-11-51
576563,11,WEEKDAY,Pleasant Hill BART,,1,111045,1,1,shp-11-51
576564,11,WEEKDAY,Pleasant Hill BART,,1,111031,1,1,shp-11-51
576565,11,WEEKDAY,Pleasant Hill BART,,1,111045,1,1,shp-11-51
576566,11,WEEKDAY,Pleasant Hill BART,,1,111045,1,1,shp-11-51
576567,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141011,1,1,shp-14-51
576568,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141031,1,1,shp-14-51
576569,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141041,1,1,shp-14-51
576570,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141021,1,1,shp-14-51
576571,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141011,1,1,shp-14-51
576572,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141031,1,1,shp-14-51
576573,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141041,1,1,shp-14-51
576574,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141021,1,1,shp-14-51
576575,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141011,1,1,shp-14-51
576576,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141031,1,1,shp-14-51
576577,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141041,1,1,shp-14-51
576578,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141021,1,1,shp-14-51
576579,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141011,1,1,shp-14-51
576580,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141031,1,1,shp-14-51
576581,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141042,1,1,shp-14-51
576582,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141022,1,1,shp-14-51
576583,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141011,1,1,shp-14-51
576584,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141031,1,1,shp-14-51
576585,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141042,1,1,shp-14-51
576586,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141022,1,1,shp-14-51
576587,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141015,1,1,shp-14-51
576588,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141035,1,1,shp-14-51
576589,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141042,1,1,shp-14-51
576590,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141022,1,1,shp-14-51
576591,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141015,1,1,shp-14-51
576592,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141035,1,1,shp-14-51
576593,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141042,1,1,shp-14-51
576594,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141022,1,1,shp-14-51
576595,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141015,1,1,shp-14-51
576596,14,WEEKDAY,Walnut Creek BART via PH BART,,0,141035,1,1,shp-14-51
576597,14,WEEKDAY,Concord BART via PH BART,,1,141021,1,1,shp-14-01
576598,14,WEEKDAY,Concord BART via PH BART,,1,141011,1,1,shp-14-01
576599,14,WEEKDAY,Concord BART via PH BART,,1,141031,1,1,shp-14-01
576600,14,WEEKDAY,Concord BART via PH BART,,1,141041,1,1,shp-14-01
576601,14,WEEKDAY,Concord BART via PH BART,,1,141021,1,1,shp-14-01
576602,14,WEEKDAY,Concord BART via PH BART,,1,141011,1,1,shp-14-01
576603,14,WEEKDAY,Concord BART via PH BART,,1,141031,1,1,shp-14-01
576604,14,WEEKDAY,Concord BART via PH BART,,1,141041,1,1,shp-14-01
576605,14,WEEKDAY,Concord BART via PH BART,,1,141021,1,1,shp-14-01
576606,14,WEEKDAY,Concord BART via PH BART,,1,141011,1,1,shp-14-01
576607,14,WEEKDAY,Concord BART via PH BART,,1,141031,1,1,shp-14-01
576608,14,WEEKDAY,Concord BART via PH BART,,1,141042,1,1,shp-14-01
576609,14,WEEKDAY,Concord BART via PH BART,,1,141022,1,1,shp-14-01
576610,14,WEEKDAY,Concord BART via PH BART,,1,141011,1,1,shp-14-01
576611,14,WEEKDAY,Concord BART via PH BART,,1,141031,1,1,shp-14-01
576612,14,WEEKDAY,Concord BART via PH BART,,1,141042,1,1,shp-14-01
576613,14,WEEKDAY,Concord BART via PH BART,,1,141022,1,1,shp-14-01
576614,14,WEEKDAY,Concord BART via PH BART,,1,141015,1,1,shp-14-01
576615,14,WEEKDAY,Concord BART via PH BART,,1,141035,1,1,shp-14-01
576616,14,WEEKDAY,Concord BART via PH BART,,1,141042,1,1,shp-14-01
576617,14,WEEKDAY,Concord BART via PH BART,,1,141022,1,1,shp-14-01
576618,14,WEEKDAY,Concord BART via PH BART,,1,141015,1,1,shp-14-01
576619,14,WEEKDAY,Concord BART via PH BART,,1,141035,1,1,shp-14-01
576620,14,WEEKDAY,Concord BART via PH BART,,1,141042,1,1,shp-14-01
576621,14,WEEKDAY,Concord BART via PH BART,,1,141022,1,1,shp-14-01
576622,14,WEEKDAY,Concord BART via PH BART,,1,141015,1,1,shp-14-01
576623,14,WEEKDAY,Concord BART via PH BART,,1,141035,1,1,shp-14-01
576624,14,WEEKDAY,Concord BART via PH BART,,1,141042,1,1,shp-14-01
576625,14,WEEKDAY,Concord BART via PH BART,,1,141022,1,1,shp-14-01
576626,14,WEEKDAY,Concord BART via PH BART,,1,141015,1,1,shp-14-01
576627,14,WEEKDAY,Concord BART via PH BART,,1,141035,1,1,shp-14-01
576628,15,WEEKDAY,John Muir Concord via Concord BART,,0,151011,1,1,shp-15-02
576629,15,WEEKDAY,Concord BART,,0,151021,1,1,shp-15-02
576630,15,WEEKDAY,Concord BART,,0,151011,1,1,shp-15-02
576631,15,WEEKDAY,John Muir Concord via Concord BART,,0,151021,1,1,shp-15-02
576632,15,WEEKDAY,John Muir Concord via Concord BART,,0,151012,1,1,shp-15-02
576633,15,WEEKDAY,John Muir Concord via Concord BART,,0,151021,1,1,shp-15-02
576634,15,WEEKDAY,John Muir Concord via Concord BART,,0,151012,1,1,shp-15-02
576635,15,WEEKDAY,John Muir Concord via Concord BART,,0,151035,1,1,shp-15-02
576636,15,WEEKDAY,John Muir Concord via Concord BART,,0,151045,1,1,shp-15-02
576637,15,WEEKDAY,Concord BART,,0,151035,1,1,shp-15-02
576638,15,WEEKDAY,Concord BART,,0,151045,1,1,shp-15-02
576639,15,WEEKDAY,Concord BART,,0,151035,1,1,shp-15-02
576640,15,WEEKDAY,John Muir Concord via Concord BART,,0,151045,1,1,shp-15-02
576641,15,WEEKDAY,Concord BART via John Muir Med Ctr.,,0,151011,1,1,shp-15-04
576642,15,WEEKDAY,Concord BART via John Muir Med Ctr.,,0,151021,1,1,shp-15-04
576643,15,WEEKDAY,Concord BART via John Muir Med Ctr.,,0,151012,1,1,shp-15-04
576644,15,WEEKDAY,Concord BART via John Muir Med Ctr.,,0,151021,1,1,shp-15-04
576645,15,WEEKDAY,Concord BART via John Muir Med Ctr.,,0,151012,1,1,shp-15-04
576646,15,WEEKDAY,Concord BART via John Muir Med Ctr.,,0,151035,1,1,shp-15-04
576647,15,WEEKDAY,Concord BART via John Muir Med Ctr.,,0,151045,1,1,shp-15-04
576648,15,WEEKDAY,Concord BART via John Muir Med Ctr.,,0,151045,1,1,shp-15-04
576649,15,WEEKDAY,Pleasant Hill BART,,1,151021,1,1,shp-15-51
576650,15,WEEKDAY,Pleasant Hill BART,,1,151011,1,1,shp-15-51
576651,15,WEEKDAY,Pleasant Hill BART,,1,151021,1,1,shp-15-51
576652,15,WEEKDAY,Pleasant Hill BART,,1,151011,1,1,shp-15-51
576653,15,WEEKDAY,Pleasant Hill BART,,1,151021,1,1,shp-15-51
576654,15,WEEKDAY,Pleasant Hill BART,,1,151012,1,1,shp-15-51
576655,15,WEEKDAY,Pleasant Hill BART,,1,151035,1,1,shp-15-51
576656,15,WEEKDAY,Pleasant Hill BART,,1,151045,1,1,shp-15-51
576657,15,WEEKDAY,Pleasant Hill BART,,1,151035,1,1,shp-15-51
576658,15,WEEKDAY,Pleasant Hill BART,,1,151045,1,1,shp-15-51
576659,15,WEEKDAY,Pleasant Hill BART,,1,151035,1,1,shp-15-51
576660,15,WEEKDAY,Pleasant Hill BART,,1,151045,1,1,shp-15-51
576661,15,WEEKDAY,Pleasant Hill BART,,1,151035,1,1,shp-15-51
576662,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161011,1,1,shp-16-01
576663,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161031,1,1,shp-16-01
576664,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161021,1,1,shp-16-01
576665,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161011,1,1,shp-16-01
576666,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161031,1,1,shp-16-01
576667,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161021,1,1,shp-16-01
576668,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161011,1,1,shp-16-01
576669,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161031,1,1,shp-16-01
576670,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161022,1,1,shp-16-01
576671,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161011,1,1,shp-16-01
576672,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161035,1,1,shp-16-01
576673,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161022,1,1,shp-16-01
576674,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161015,1,1,shp-16-01
576675,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161035,1,1,shp-16-01
576676,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161025,1,1,shp-16-01
576677,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161015,1,1,shp-16-01
576678,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161035,1,1,shp-16-01
576679,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161025,1,1,shp-16-01
576680,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161015,1,1,shp-16-01
576681,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161035,1,1,shp-16-01
576682,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161025,1,1,shp-16-01
576683,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161015,1,1,shp-16-01
576684,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161025,1,1,shp-16-01
576685,16,WEEKDAY,Martinez Amtrak via Downtown PH,,0,161035,1,1,shp-16-01
576686,16,WEEKDAY,Concord BART via Downtown PH,,1,161021,1,1,shp-16-51
576687,16,WEEKDAY,Concord BART via Downtown PH,,1,161011,1,1,shp-16-51
576688,16,WEEKDAY,Concord BART via Downtown PH,,1,161031,1,1,shp-16-51
576689,16,WEEKDAY,Concord BART via Downtown PH,,1,161021,1,1,shp-16-51
576690,16,WEEKDAY,Concord BART via Downtown PH,,1,161011,1,1,shp-16-51
576691,16,WEEKDAY,Concord BART via Downtown PH,,1,161031,1,1,shp-16-51
576692,16,WEEKDAY,Concord BART via Downtown PH,,1,161021,1,1,shp-16-51
576693,16,WEEKDAY,Concord BART via Downtown PH,,1,161011,1,1,shp-16-51
576694,16,WEEKDAY,Concord BART via Downtown PH,,1,161031,1,1,shp-16-51
576695,16,WEEKDAY,Concord BART via Downtown PH,,1,161022,1,1,shp-16-51
576696,16,WEEKDAY,Concord BART via Downtown PH,,1,161015,1,1,shp-16-51
576697,16,WEEKDAY,Concord BART via Downtown PH,,1,161035,1,1,shp-16-51
576698,16,WEEKDAY,Concord BART via Downtown PH,,1,161022,1,1,shp-16-51
576699,16,WEEKDAY,Concord BART via Downtown PH,,1,161015,1,1,shp-16-51
576700,16,WEEKDAY,Concord BART via Downtown PH,,1,161035,1,1,shp-16-51
576701,16,WEEKDAY,Concord BART via Downtown PH,,1,161025,1,1,shp-16-51
576702,16,WEEKDAY,Concord BART via Downtown PH,,1,161015,1,1,shp-16-51
576703,16,WEEKDAY,Concord BART via Downtown PH,,1,161035,1,1,shp-16-51
576704,16,WEEKDAY,Concord BART via Downtown PH,,1,161025,1,1,shp-16-51
576705,16,WEEKDAY,Concord BART via Downtown PH,,1,161015,1,1,shp-16-51
576706,16,WEEKDAY,Concord BART via Downtown PH,,1,161035,1,1,shp-16-51
576707,16,WEEKDAY,Concord BART via Downtown PH,,1,161025,1,1,shp-16-51
576708,16,WEEKDAY,Concord BART via Downtown PH,,1,161015,1,1,shp-16-51
576709,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281041,1,1,shp-17-01
576710,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281021,1,1,shp-17-01
576711,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281011,1,1,shp-17-01
576712,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281031,1,1,shp-17-01
576713,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281041,1,1,shp-17-01
576714,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281021,1,1,shp-17-01
576715,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281011,1,1,shp-17-01
576716,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281031,1,1,shp-17-01
576717,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281041,1,1,shp-17-01
576718,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281021,1,1,shp-17-01
576719,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281055,1,1,shp-17-01
576720,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281065,1,1,shp-17-01
576721,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281075,1,1,shp-17-01
576722,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281085,1,1,shp-17-01
576723,17,WEEKDAY,N Concord BART via John Muir Med Ctr,,0,281055,1,1,shp-17-01
576724,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281031,1,1,shp-17-51
576725,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281041,1,1,shp-17-51
576726,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281021,1,1,shp-17-51
576727,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281011,1,1,shp-17-51
576728,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281031,1,1,shp-17-51
576729,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281041,1,1,shp-17-51
576730,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281021,1,1,shp-17-51
576731,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281055,1,1,shp-17-51
576732,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281065,1,1,shp-17-51
576733,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281075,1,1,shp-17-51
576734,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281085,1,1,shp-17-51
576735,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281055,1,1,shp-17-51
576736,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281065,1,1,shp-17-51
576737,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281075,1,1,shp-17-51
576738,17,WEEKDAY,Concord BART via John Muir Med Ctr.,,1,281085,1,1,shp-17-51
576739,18,WEEKDAY,Pleasant Hill BART via DVC,,0,181011,1,1,shp-18-51
576740,18,WEEKDAY,Pleasant Hill BART via DVC,,0,181021,1,1,shp-18-51
576741,18,WEEKDAY,Pleasant Hill BART via DVC,,0,181011,1,1,shp-18-51
576742,18,WEEKDAY,Pleasant Hill BART via DVC,,0,181021,1,1,shp-18-51
576743,18,WEEKDAY,Pleasant Hill BART via DVC,,0,181011,1,1,shp-18-51
576744,18,WEEKDAY,Pleasant Hill BART via DVC,,0,181022,1,1,shp-18-51
576745,18,WEEKDAY,Pleasant Hill BART via DVC,,0,181011,1,1,shp-18-51
576746,18,WEEKDAY,Pleasant Hill BART via DVC,,0,181022,1,1,shp-18-51
576747,18,WEEKDAY,Pleasant Hill BART via DVC,,0,181015,1,1,shp-18-51
576748,18,WEEKDAY,Pleasant Hill BART via DVC,,0,181022,1,1,shp-18-51
576749,18,WEEKDAY,Pleasant Hill BART via DVC,,0,181015,1,1,shp-18-51
576750,18,WEEKDAY,Martinez Amtrak via DVC,,1,181011,1,1,shp-18-01
576751,18,WEEKDAY,Martinez Amtrak via DVC,,1,181021,1,1,shp-18-01
576752,18,WEEKDAY,Martinez Amtrak via DVC,,1,181011,1,1,shp-18-01
